loop,domain,checks,result,new_findings
5890,domain_lifecycle,2,PASS,0
5891,domain_navigation,8,PASS,0
5892,domain_dialog_inventory,5,PASS,0
5893,domain_accessibility,2,PASS,0
5894,domain_keyboard,3,PASS,0
5895,domain_localization,4,PASS,0
5896,domain_geometry,9,PASS,0
5897,domain_safety,9,PASS,0
5898,domain_workflows,1,PASS,0
5899,domain_scaling_theme,7,PASS,0
5900,domain_lifecycle,2,PASS,0
5901,domain_navigation,8,PASS,0
5902,domain_dialog_inventory,5,PASS,0
5903,domain_accessibility,9,PASS,0
5904,domain_keyboard,3,PASS,0
5905,domain_localization,4,PASS,0
5906,domain_geometry,33,PASS,0
5907,domain_safety,7,PASS,0
5908,domain_workflows,1,PASS,0
5909,domain_scaling_theme,7,PASS,0
5910,domain_lifecycle,2,PASS,0
5911,domain_navigation,8,PASS,0
5912,domain_dialog_inventory,5,PASS,0
5913,domain_accessibility,4,PASS,0
5914,domain_keyboard,3,PASS,0
5915,domain_localization,4,PASS,0
5916,domain_geometry,15,PASS,0
5917,domain_safety,14,PASS,0
5918,domain_workflows,2,PASS,0
5919,domain_scaling_theme,7,PASS,0
5920,domain_lifecycle,2,PASS,0
5921,domain_navigation,8,PASS,0
5922,domain_dialog_inventory,5,PASS,0
5923,domain_accessibility,1,PASS,0
5924,domain_keyboard,3,PASS,0
5925,domain_localization,4,PASS,0
5926,domain_geometry,6,PASS,0
5927,domain_safety,6,PASS,0
5928,domain_workflows,1,PASS,0
5929,domain_scaling_theme,7,PASS,0
5930,domain_lifecycle,2,PASS,0
5931,domain_navigation,8,PASS,0
5932,domain_dialog_inventory,5,PASS,0
5933,domain_accessibility,2,PASS,0
5934,domain_keyboard,3,PASS,0
5935,domain_localization,4,PASS,0
5936,domain_geometry,89,PASS,0
5937,domain_safety,8,PASS,0
5938,domain_workflows,1,PASS,0
5939,domain_scaling_theme,7,PASS,0
5940,domain_lifecycle,2,PASS,0
5941,domain_navigation,8,PASS,0
5942,domain_dialog_inventory,5,PASS,0
5943,domain_accessibility,9,PASS,0
5944,domain_keyboard,3,PASS,0
5945,domain_localization,4,PASS,0
5946,domain_geometry,32,PASS,0
5947,domain_safety,2,PASS,0
5948,domain_workflows,2,PASS,0
5949,domain_scaling_theme,7,PASS,0
5950,domain_lifecycle,2,PASS,0
5951,domain_navigation,8,PASS,0
5952,domain_dialog_inventory,5,PASS,0
5953,domain_accessibility,7,PASS,0
5954,domain_keyboard,3,PASS,0
5955,domain_localization,4,PASS,0
5956,domain_geometry,18,PASS,0
5957,domain_safety,26,PASS,0
5958,domain_workflows,1,PASS,0
5959,domain_scaling_theme,7,PASS,0
5960,domain_lifecycle,2,PASS,0
5961,domain_navigation,8,PASS,0
5962,domain_dialog_inventory,5,PASS,0
5963,domain_accessibility,2,PASS,0
5964,domain_keyboard,3,PASS,0
5965,domain_localization,4,PASS,0
5966,domain_geometry,6,PASS,0
5967,domain_safety,3,PASS,0
5968,domain_workflows,1,PASS,0
5969,domain_scaling_theme,7,PASS,0
5970,domain_lifecycle,2,PASS,0
5971,domain_navigation,8,PASS,0
5972,domain_dialog_inventory,5,PASS,0
5973,domain_accessibility,2,PASS,0
5974,domain_keyboard,3,PASS,0
5975,domain_localization,4,PASS,0
5976,domain_geometry,9,PASS,0
5977,domain_safety,5,PASS,0
5978,domain_workflows,1,PASS,0
5979,domain_scaling_theme,7,PASS,0
5980,domain_lifecycle,2,PASS,0
5981,domain_navigation,8,PASS,0
5982,domain_dialog_inventory,5,PASS,0
5983,domain_accessibility,1,PASS,0
5984,domain_keyboard,3,PASS,0
5985,domain_localization,4,PASS,0
5986,domain_geometry,19,PASS,0
5987,domain_safety,6,PASS,0
5988,domain_workflows,1,PASS,0
5989,domain_scaling_theme,7,PASS,0
5990,domain_lifecycle,2,PASS,0
5991,domain_navigation,8,PASS,0
5992,domain_dialog_inventory,5,PASS,0
5993,domain_accessibility,1,PASS,0
5994,domain_keyboard,3,PASS,0
5995,domain_localization,4,PASS,0
5996,domain_geometry,34,PASS,0
5997,domain_safety,4,PASS,0
5998,domain_workflows,1,PASS,0
5999,domain_scaling_theme,7,PASS,0
6000,domain_lifecycle,2,PASS,0
6001,domain_navigation,8,PASS,0
6002,domain_dialog_inventory,5,PASS,0
6003,domain_accessibility,3,PASS,0
6004,domain_keyboard,3,PASS,0
6005,domain_localization,4,PASS,0
6006,domain_geometry,13,PASS,0
6007,domain_safety,7,PASS,0
6008,domain_workflows,1,PASS,0
6009,domain_scaling_theme,8,PASS,0
6010,domain_lifecycle,2,PASS,0
6011,domain_navigation,8,PASS,0
6012,domain_dialog_inventory,5,PASS,0
6013,domain_accessibility,6,PASS,0
6014,domain_keyboard,3,PASS,0
6015,domain_localization,4,PASS,0
6016,domain_geometry,8,PASS,0
6017,domain_safety,4,PASS,0
6018,domain_workflows,2,PASS,0
6019,domain_scaling_theme,7,PASS,0
6020,domain_lifecycle,2,PASS,0
6021,domain_navigation,8,PASS,0
6022,domain_dialog_inventory,5,PASS,0
6023,domain_accessibility,39,PASS,0
6024,domain_keyboard,3,PASS,0
6025,domain_localization,4,PASS,0
6026,domain_geometry,32,PASS,0
6027,domain_safety,6,PASS,0
6028,domain_workflows,1,PASS,0
6029,domain_scaling_theme,7,PASS,0
6030,domain_lifecycle,2,PASS,0
6031,domain_navigation,8,PASS,0
6032,domain_dialog_inventory,5,PASS,0
6033,domain_accessibility,4,PASS,0
6034,domain_keyboard,3,PASS,0
6035,domain_localization,4,PASS,0
6036,domain_geometry,9,PASS,0
6037,domain_safety,3,PASS,0
6038,domain_workflows,1,PASS,0
6039,domain_scaling_theme,7,PASS,0
6040,domain_lifecycle,2,PASS,0
6041,domain_navigation,8,PASS,0
6042,domain_dialog_inventory,5,PASS,0
6043,domain_accessibility,4,PASS,0
6044,domain_keyboard,3,PASS,0
6045,domain_localization,4,PASS,0
6046,domain_geometry,7,PASS,0
6047,domain_safety,10,PASS,0
6048,domain_workflows,2,PASS,0
6049,domain_scaling_theme,7,PASS,0
6050,domain_lifecycle,2,PASS,0
6051,domain_navigation,8,PASS,0
6052,domain_dialog_inventory,5,PASS,0
6053,domain_accessibility,1,PASS,0
6054,domain_keyboard,3,PASS,0
6055,domain_localization,4,PASS,0
6056,domain_geometry,7,PASS,0
6057,domain_safety,6,PASS,0
6058,domain_workflows,1,PASS,0
6059,domain_scaling_theme,7,PASS,0
6060,domain_lifecycle,2,PASS,0
6061,domain_navigation,8,PASS,0
6062,domain_dialog_inventory,5,PASS,0
6063,domain_accessibility,7,PASS,0
6064,domain_keyboard,3,PASS,0
6065,domain_localization,4,PASS,0
6066,domain_geometry,5,PASS,0
6067,domain_safety,4,PASS,0
6068,domain_workflows,1,PASS,0
6069,domain_scaling_theme,7,PASS,0
6070,domain_lifecycle,2,PASS,0
6071,domain_navigation,8,PASS,0
6072,domain_dialog_inventory,5,PASS,0
6073,domain_accessibility,11,PASS,0
6074,domain_keyboard,3,PASS,0
6075,domain_localization,4,PASS,0
6076,domain_geometry,16,PASS,0
6077,domain_safety,31,PASS,0
6078,domain_workflows,1,PASS,0
6079,domain_scaling_theme,7,PASS,0
6080,domain_lifecycle,2,PASS,0
6081,domain_navigation,8,PASS,0
6082,domain_dialog_inventory,5,PASS,0
6083,domain_accessibility,6,PASS,0
6084,domain_keyboard,3,PASS,0
6085,domain_localization,4,PASS,0
6086,domain_geometry,9,PASS,0
6087,domain_safety,3,PASS,0
6088,domain_workflows,1,PASS,0
6089,domain_scaling_theme,7,PASS,0
6090,domain_lifecycle,2,PASS,0
6091,domain_navigation,8,PASS,0
6092,domain_dialog_inventory,5,PASS,0
6093,domain_accessibility,5,PASS,0
6094,domain_keyboard,3,PASS,0
6095,domain_localization,4,PASS,0
6096,domain_geometry,18,PASS,0
6097,domain_safety,4,PASS,0
6098,domain_workflows,1,PASS,0
6099,domain_scaling_theme,7,PASS,0
6100,domain_lifecycle,2,PASS,0
6101,domain_navigation,8,PASS,0
6102,domain_dialog_inventory,5,PASS,0
6103,domain_accessibility,4,PASS,0
6104,domain_keyboard,3,PASS,0
6105,domain_localization,4,PASS,0
6106,domain_geometry,5,PASS,0
6107,domain_safety,3,PASS,0
6108,domain_workflows,1,PASS,0
6109,domain_scaling_theme,7,PASS,0
6110,domain_lifecycle,2,PASS,0
6111,domain_navigation,8,PASS,0
6112,domain_dialog_inventory,5,PASS,0
6113,domain_accessibility,0,PASS,0
6114,domain_keyboard,3,PASS,0
6115,domain_localization,4,PASS,0
6116,domain_geometry,7,PASS,0
6117,domain_safety,5,PASS,0
6118,domain_workflows,2,PASS,0
6119,domain_scaling_theme,7,PASS,0
6120,domain_lifecycle,2,PASS,0
6121,domain_navigation,8,PASS,0
6122,domain_dialog_inventory,5,PASS,0
6123,domain_accessibility,1,PASS,0
6124,domain_keyboard,3,PASS,0
6125,domain_localization,4,PASS,0
6126,domain_geometry,2,PASS,0
6127,domain_safety,4,PASS,0
6128,domain_workflows,1,PASS,0
6129,domain_scaling_theme,7,PASS,0
6130,domain_lifecycle,2,PASS,0
6131,domain_navigation,8,PASS,0
6132,domain_dialog_inventory,5,PASS,0
6133,domain_accessibility,1,PASS,0
6134,domain_keyboard,3,PASS,0
6135,domain_localization,4,PASS,0
6136,domain_geometry,63,PASS,0
6137,domain_safety,12,PASS,0
6138,domain_workflows,1,PASS,0
6139,domain_scaling_theme,7,PASS,0
6140,domain_lifecycle,2,PASS,0
6141,domain_navigation,8,PASS,0
6142,domain_dialog_inventory,5,PASS,0
6143,domain_accessibility,1,PASS,0
6144,domain_keyboard,3,PASS,0
6145,domain_localization,4,PASS,0
6146,domain_geometry,5,PASS,0
6147,domain_safety,12,PASS,0
6148,domain_workflows,2,PASS,0
6149,domain_scaling_theme,7,PASS,0
6150,domain_lifecycle,2,PASS,0
6151,domain_navigation,8,PASS,0
6152,domain_dialog_inventory,5,PASS,0
6153,domain_accessibility,0,PASS,0
6154,domain_keyboard,3,PASS,0
6155,domain_localization,4,PASS,0
6156,domain_geometry,9,PASS,0
6157,domain_safety,5,PASS,0
6158,domain_workflows,1,PASS,0
6159,domain_scaling_theme,7,PASS,0
6160,domain_lifecycle,2,PASS,0
6161,domain_navigation,8,PASS,0
6162,domain_dialog_inventory,5,PASS,0
6163,domain_accessibility,1,PASS,0
6164,domain_keyboard,3,PASS,0
6165,domain_localization,4,PASS,0
6166,domain_geometry,26,PASS,0
6167,domain_safety,13,PASS,0
6168,domain_workflows,1,PASS,0
6169,domain_scaling_theme,7,PASS,0
6170,domain_lifecycle,2,PASS,0
6171,domain_navigation,8,PASS,0
6172,domain_dialog_inventory,5,PASS,0
6173,domain_accessibility,4,PASS,0
6174,domain_keyboard,3,PASS,0
6175,domain_localization,4,PASS,0
6176,domain_geometry,32,PASS,0
6177,domain_safety,8,PASS,0
6178,domain_workflows,1,PASS,0
6179,domain_scaling_theme,7,PASS,0
6180,domain_lifecycle,2,PASS,0
6181,domain_navigation,8,PASS,0
6182,domain_dialog_inventory,5,PASS,0
6183,domain_accessibility,0,PASS,0
6184,domain_keyboard,3,PASS,0
6185,domain_localization,4,PASS,0
6186,domain_geometry,55,PASS,0
6187,domain_safety,5,PASS,0
6188,domain_workflows,1,PASS,0
6189,domain_scaling_theme,7,PASS,0
6190,domain_lifecycle,2,PASS,0
6191,domain_navigation,8,PASS,0
6192,domain_dialog_inventory,5,PASS,0
6193,domain_accessibility,3,PASS,0
6194,domain_keyboard,3,PASS,0
6195,domain_localization,4,PASS,0
6196,domain_geometry,18,PASS,0
6197,domain_safety,7,PASS,0
6198,domain_workflows,1,PASS,0
6199,domain_scaling_theme,7,PASS,0
6200,domain_lifecycle,2,PASS,0
6201,domain_navigation,8,PASS,0
6202,domain_dialog_inventory,5,PASS,0
6203,domain_accessibility,2,PASS,0
6204,domain_keyboard,3,PASS,0
6205,domain_localization,4,PASS,0
6206,domain_geometry,9,PASS,0
6207,domain_safety,11,PASS,0
6208,domain_workflows,1,PASS,0
6209,domain_scaling_theme,7,PASS,0
6210,domain_lifecycle,2,PASS,0
6211,domain_navigation,8,PASS,0
6212,domain_dialog_inventory,5,PASS,0
6213,domain_accessibility,9,PASS,0
6214,domain_keyboard,3,PASS,0
6215,domain_localization,4,PASS,0
6216,domain_geometry,33,PASS,0
6217,domain_safety,5,PASS,0
6218,domain_workflows,2,PASS,0
6219,domain_scaling_theme,7,PASS,0
6220,domain_lifecycle,2,PASS,0
6221,domain_navigation,8,PASS,0
6222,domain_dialog_inventory,5,PASS,0
6223,domain_accessibility,4,PASS,0
6224,domain_keyboard,3,PASS,0
6225,domain_localization,4,PASS,0
6226,domain_geometry,15,PASS,0
6227,domain_safety,14,PASS,0
6228,domain_workflows,1,PASS,0
6229,domain_scaling_theme,7,PASS,0
6230,domain_lifecycle,2,PASS,0
6231,domain_navigation,8,PASS,0
6232,domain_dialog_inventory,5,PASS,0
6233,domain_accessibility,1,PASS,0
6234,domain_keyboard,3,PASS,0
6235,domain_localization,4,PASS,0
6236,domain_geometry,6,PASS,0
6237,domain_safety,6,PASS,0
6238,domain_workflows,1,PASS,0
6239,domain_scaling_theme,7,PASS,0
6240,domain_lifecycle,2,PASS,0
6241,domain_navigation,8,PASS,0
6242,domain_dialog_inventory,5,PASS,0
6243,domain_accessibility,2,PASS,0
6244,domain_keyboard,3,PASS,0
6245,domain_localization,4,PASS,0
6246,domain_geometry,89,PASS,0
6247,domain_safety,8,PASS,0
6248,domain_workflows,2,PASS,0
6249,domain_scaling_theme,7,PASS,0
6250,domain_lifecycle,2,PASS,0
6251,domain_navigation,8,PASS,0
6252,domain_dialog_inventory,5,PASS,0
6253,domain_accessibility,9,PASS,0
6254,domain_keyboard,3,PASS,0
6255,domain_localization,4,PASS,0
6256,domain_geometry,32,PASS,0
6257,domain_safety,4,PASS,0
6258,domain_workflows,1,PASS,0
6259,domain_scaling_theme,8,PASS,0
6260,domain_lifecycle,2,PASS,0
6261,domain_navigation,8,PASS,0
6262,domain_dialog_inventory,5,PASS,0
6263,domain_accessibility,7,PASS,0
6264,domain_keyboard,3,PASS,0
6265,domain_localization,4,PASS,0
6266,domain_geometry,18,PASS,0
6267,domain_safety,26,PASS,0
6268,domain_workflows,1,PASS,0
6269,domain_scaling_theme,7,PASS,0
6270,domain_lifecycle,2,PASS,0
6271,domain_navigation,8,PASS,0
6272,domain_dialog_inventory,5,PASS,0
6273,domain_accessibility,2,PASS,0
6274,domain_keyboard,3,PASS,0
6275,domain_localization,4,PASS,0
6276,domain_geometry,6,PASS,0
6277,domain_safety,3,PASS,0
6278,domain_workflows,1,PASS,0
6279,domain_scaling_theme,7,PASS,0
6280,domain_lifecycle,2,PASS,0
6281,domain_navigation,8,PASS,0
6282,domain_dialog_inventory,5,PASS,0
6283,domain_accessibility,2,PASS,0
6284,domain_keyboard,3,PASS,0
6285,domain_localization,4,PASS,0
6286,domain_geometry,9,PASS,0
6287,domain_safety,5,PASS,0
6288,domain_workflows,1,PASS,0
6289,domain_scaling_theme,7,PASS,0
6290,domain_lifecycle,2,PASS,0
6291,domain_navigation,8,PASS,0
6292,domain_dialog_inventory,5,PASS,0
6293,domain_accessibility,1,PASS,0
6294,domain_keyboard,3,PASS,0
6295,domain_localization,4,PASS,0
6296,domain_geometry,19,PASS,0
6297,domain_safety,6,PASS,0
6298,domain_workflows,1,PASS,0
6299,domain_scaling_theme,7,PASS,0
6300,domain_lifecycle,2,PASS,0
6301,domain_navigation,8,PASS,0
6302,domain_dialog_inventory,5,PASS,0
6303,domain_accessibility,1,PASS,0
6304,domain_keyboard,3,PASS,0
6305,domain_localization,4,PASS,0
6306,domain_geometry,34,PASS,0
6307,domain_safety,6,PASS,0
6308,domain_workflows,1,PASS,0
6309,domain_scaling_theme,7,PASS,0
6310,domain_lifecycle,2,PASS,0
6311,domain_navigation,8,PASS,0
6312,domain_dialog_inventory,5,PASS,0
6313,domain_accessibility,3,PASS,0
6314,domain_keyboard,3,PASS,0
6315,domain_localization,4,PASS,0
6316,domain_geometry,13,PASS,0
6317,domain_safety,5,PASS,0
6318,domain_workflows,2,PASS,0
6319,domain_scaling_theme,7,PASS,0
6320,domain_lifecycle,2,PASS,0
6321,domain_navigation,8,PASS,0
6322,domain_dialog_inventory,5,PASS,0
6323,domain_accessibility,6,PASS,0
6324,domain_keyboard,3,PASS,0
6325,domain_localization,4,PASS,0
6326,domain_geometry,8,PASS,0
6327,domain_safety,4,PASS,0
6328,domain_workflows,1,PASS,0
6329,domain_scaling_theme,7,PASS,0
6330,domain_lifecycle,2,PASS,0
6331,domain_navigation,8,PASS,0
6332,domain_dialog_inventory,5,PASS,0
6333,domain_accessibility,39,PASS,0
6334,domain_keyboard,3,PASS,0
6335,domain_localization,4,PASS,0
6336,domain_geometry,32,PASS,0
6337,domain_safety,6,PASS,0
6338,domain_workflows,1,PASS,0
6339,domain_scaling_theme,7,PASS,0
6340,domain_lifecycle,2,PASS,0
6341,domain_navigation,8,PASS,0
6342,domain_dialog_inventory,5,PASS,0
6343,domain_accessibility,4,PASS,0
6344,domain_keyboard,3,PASS,0
6345,domain_localization,4,PASS,0
6346,domain_geometry,9,PASS,0
6347,domain_safety,3,PASS,0
6348,domain_workflows,2,PASS,0
6349,domain_scaling_theme,7,PASS,0
6350,domain_lifecycle,2,PASS,0
6351,domain_navigation,8,PASS,0
6352,domain_dialog_inventory,5,PASS,0
6353,domain_accessibility,4,PASS,0
6354,domain_keyboard,3,PASS,0
6355,domain_localization,4,PASS,0
6356,domain_geometry,7,PASS,0
6357,domain_safety,12,PASS,0
6358,domain_workflows,1,PASS,0
6359,domain_scaling_theme,7,PASS,0
6360,domain_lifecycle,2,PASS,0
6361,domain_navigation,8,PASS,0
6362,domain_dialog_inventory,5,PASS,0
6363,domain_accessibility,1,PASS,0
6364,domain_keyboard,3,PASS,0
6365,domain_localization,4,PASS,0
6366,domain_geometry,7,PASS,0
6367,domain_safety,6,PASS,0
6368,domain_workflows,1,PASS,0
6369,domain_scaling_theme,7,PASS,0
6370,domain_lifecycle,2,PASS,0
6371,domain_navigation,8,PASS,0
6372,domain_dialog_inventory,5,PASS,0
6373,domain_accessibility,7,PASS,0
6374,domain_keyboard,3,PASS,0
6375,domain_localization,4,PASS,0
6376,domain_geometry,5,PASS,0
6377,domain_safety,4,PASS,0
6378,domain_workflows,1,PASS,0
6379,domain_scaling_theme,7,PASS,0
6380,domain_lifecycle,2,PASS,0
6381,domain_navigation,8,PASS,0
6382,domain_dialog_inventory,5,PASS,0
6383,domain_accessibility,11,PASS,0
6384,domain_keyboard,3,PASS,0
6385,domain_localization,4,PASS,0
6386,domain_geometry,16,PASS,0
6387,domain_safety,31,PASS,0
6388,domain_workflows,1,PASS,0
6389,domain_scaling_theme,7,PASS,0
6390,domain_lifecycle,2,PASS,0
6391,domain_navigation,8,PASS,0
6392,domain_dialog_inventory,5,PASS,0
6393,domain_accessibility,6,PASS,0
6394,domain_keyboard,3,PASS,0
6395,domain_localization,4,PASS,0
6396,domain_geometry,9,PASS,0
6397,domain_safety,3,PASS,0
6398,domain_workflows,1,PASS,0
6399,domain_scaling_theme,7,PASS,0
6400,domain_lifecycle,2,PASS,0
6401,domain_navigation,8,PASS,0
6402,domain_dialog_inventory,5,PASS,0
6403,domain_accessibility,5,PASS,0
6404,domain_keyboard,3,PASS,0
6405,domain_localization,4,PASS,0
6406,domain_geometry,18,PASS,0
6407,domain_safety,6,PASS,0
6408,domain_workflows,1,PASS,0
6409,domain_scaling_theme,7,PASS,0
6410,domain_lifecycle,2,PASS,0
6411,domain_navigation,8,PASS,0
6412,domain_dialog_inventory,5,PASS,0
6413,domain_accessibility,4,PASS,0
6414,domain_keyboard,3,PASS,0
6415,domain_localization,4,PASS,0
6416,domain_geometry,5,PASS,0
6417,domain_safety,3,PASS,0
6418,domain_workflows,2,PASS,0
6419,domain_scaling_theme,7,PASS,0
6420,domain_lifecycle,2,PASS,0
6421,domain_navigation,8,PASS,0
6422,domain_dialog_inventory,5,PASS,0
6423,domain_accessibility,0,PASS,0
6424,domain_keyboard,3,PASS,0
6425,domain_localization,4,PASS,0
6426,domain_geometry,7,PASS,0
6427,domain_safety,5,PASS,0
6428,domain_workflows,1,PASS,0
6429,domain_scaling_theme,7,PASS,0
6430,domain_lifecycle,2,PASS,0
6431,domain_navigation,8,PASS,0
6432,domain_dialog_inventory,5,PASS,0
6433,domain_accessibility,1,PASS,0
6434,domain_keyboard,3,PASS,0
6435,domain_localization,4,PASS,0
6436,domain_geometry,2,PASS,0
6437,domain_safety,4,PASS,0
6438,domain_workflows,1,PASS,0
6439,domain_scaling_theme,7,PASS,0
6440,domain_lifecycle,2,PASS,0
6441,domain_navigation,8,PASS,0
6442,domain_dialog_inventory,5,PASS,0
6443,domain_accessibility,1,PASS,0
6444,domain_keyboard,3,PASS,0
6445,domain_localization,4,PASS,0
6446,domain_geometry,63,PASS,0
6447,domain_safety,12,PASS,0
6448,domain_workflows,2,PASS,0
6449,domain_scaling_theme,7,PASS,0
6450,domain_lifecycle,2,PASS,0
6451,domain_navigation,8,PASS,0
6452,domain_dialog_inventory,5,PASS,0
6453,domain_accessibility,1,PASS,0
6454,domain_keyboard,3,PASS,0
6455,domain_localization,4,PASS,0
6456,domain_geometry,5,PASS,0
6457,domain_safety,12,PASS,0
6458,domain_workflows,1,PASS,0
6459,domain_scaling_theme,7,PASS,0
6460,domain_lifecycle,2,PASS,0
6461,domain_navigation,8,PASS,0
6462,domain_dialog_inventory,5,PASS,0
6463,domain_accessibility,0,PASS,0
6464,domain_keyboard,3,PASS,0
6465,domain_localization,4,PASS,0
6466,domain_geometry,9,PASS,0
6467,domain_safety,3,PASS,0
6468,domain_workflows,1,PASS,0
6469,domain_scaling_theme,7,PASS,0
6470,domain_lifecycle,2,PASS,0
6471,domain_navigation,8,PASS,0
6472,domain_dialog_inventory,5,PASS,0
6473,domain_accessibility,1,PASS,0
6474,domain_keyboard,3,PASS,0
6475,domain_localization,4,PASS,0
6476,domain_geometry,26,PASS,0
6477,domain_safety,13,PASS,0
6478,domain_workflows,1,PASS,0
6479,domain_scaling_theme,7,PASS,0
6480,domain_lifecycle,2,PASS,0
6481,domain_navigation,8,PASS,0
6482,domain_dialog_inventory,5,PASS,0
6483,domain_accessibility,4,PASS,0
6484,domain_keyboard,3,PASS,0
6485,domain_localization,4,PASS,0
6486,domain_geometry,32,PASS,0
6487,domain_safety,8,PASS,0
6488,domain_workflows,1,PASS,0
6489,domain_scaling_theme,7,PASS,0
6490,domain_lifecycle,2,PASS,0
6491,domain_navigation,8,PASS,0
6492,domain_dialog_inventory,5,PASS,0
6493,domain_accessibility,0,PASS,0
6494,domain_keyboard,3,PASS,0
